kic,label,is_synthetic,period,radius,star_radius,planet_star_ratio,bls_period,bls_power,snr,sigma
8192911,0,False,7.538885,1.95,0.96,0.0186353211009174,8.742148429685937 d,0.0021868770744867,0.5074051788569347,0.0023015626873537
12470954,0,False,5.40534,0.88,0.76,0.0106228874939642,17.122824564912985 d,0.000156776640716,1.071149487615246,0.0005486086696072
10230571,0,False,123.1149,0.46,0.27,0.0156303092082908,360.81036207241453 d,4.555375136482877e-05,3.2321658766472248,0.0006157713979494
8845574,0,False,1.878156,3.1,0.78,0.0364620089390731,1.877975595119024 d,0.0002037723136315,0.3362744121264461,0.0008451234274546
9210823,0,False,0.82820711,3.3,1.63,0.0185737603422074,198.94358871774355 d,1.5191511438924655e-05,1.5104186644996171,0.0002620096468236
7768952,0,False,22.46854,7.21,3.43,0.019284778131436,398.56331266253255 d,3.1488476678004813e-06,1.5868169554289815,0.0001589448254704
12833566,0,False,0.537844,0.57,1.264,0.0041371501567762,9.859571914382878 d,7.674511814018865e-06,0.7274561816596765,0.0001477864105557
8180020,0,False,5.80312836,20.4,0.81,0.2310567448182126,29.015403080616124 d,0.0592997056878148,4.052196846287766,0.0090596077891462
9851271,0,False,8.480565,2.6,1.07,0.0222927205693217,16.96319263852771 d,2.394164270213961e-05,0.7029581427401562,0.0003250707076313
6677256,0,False,3.1258091,1.81,1.18,0.0140724615145389,368.47269453890783 d,3.4156253179016905e-06,1.2558971589191517,0.0002435760603456
10879656,0,False,0.3648612,0.95,0.87,0.0100179268164083,203.25365073014603 d,8.419210864779551e-06,1.0684280138551083,0.0003961334331928
8672910,0,False,5.714834,1.44,0.83,0.0159168785232673,17.44208841768354 d,0.0055759156216622,0.7773641744074717,0.0031280791126309
6307083,0,False,75.3781,1.3,0.74,0.0161170344656583,368.95159031806367 d,0.0015334811544119,2.6138317914153086,0.0021512491730042
9159275,0,False,3.0447784,3.3,0.81,0.037376826367652,12.174234846969394 d,0.0004431966155881,0.9106682402296896,0.000633411456987
10812504,0,False,79.9186,2.2,0.522,0.0386656824492952,35.71994398879776 d,0.0010614336953585,0.8592200475041684,0.0019413094224128
11752908,0,False,6.383203,2.3,0.75,0.0281345565749235,299.6713342668534 d,0.0002053215854073,4.196013773920564,0.001029636801437
4861527,0,False,25.70558,1.8,1.08,0.0152905198776758,128.54590918183638 d,6.023427026429692e-06,1.048232243918703,0.0002263457910945
6699368,0,False,3.690317,2.6,1.08,0.0220863064899762,316.2730546109222 d,4.400609756530336e-05,2.00998767504836,0.0004191477985518
5481148,0,False,22.023599,5.2,0.92,0.0518548065416832,9.380676135227047 d,0.0021724575677875,0.5442620517551561,0.0020622247625409
12121470,0,False,1.8773533,1.71,1.1,0.0142618849040867,140.11922384476895 d,1.1395298374998598e-05,0.8566685600919943,0.0003818345461386
6066403,0,False,1.3038632,2.0,0.93,0.0197297030679688,13.690738147629526 d,1.780995527064516e-05,0.9092121490221772,0.0002974518685186
4365442,0,False,1.7144088,1.34,1.71,0.0071892268898546,12.174234846969394 d,2.2387500689866043e-06,0.2550889272150784,0.0001607159894382
9899352,0,False,1.33256,1.26,0.84,0.0137614678899082,23.986997399479897 d,1.6056752500428018e-05,0.4829413748817748,0.0005881768189485
10674871,0,False,41.88971,34.0,0.92,0.3390506581571599,8.821964392878577 d,0.0023296591016246,0.6526929090076187,0.0019531628024301
9899181,0,False,1.3325472,0.39,0.761,0.0047016841673799,18.95859171834367 d,5.974271364962724e-06,0.805312302586241,0.0001027826702884
5702939,0,False,18.39902,1.03,0.94,0.0100527034940464,18.3998799759952 d,3.8085177352669006e-06,0.6418956123606581,0.0001887317222257
7296086,0,False,0.8907361,1.76,1.11,0.0145466567484916,310.20704140828167 d,3.1286422789140907e-06,1.345217408339411,0.0002683983583903
5982368,0,False,19.56309,10.9,1.14,0.087719298245614,370.54790958191643 d,2.72294534155984e-05,2.9718248003163747,0.0003584186819038
5524881,0,False,7.195425,1.49,0.99,0.0138078027986284,21.59251850370074 d,7.427561706008717e-06,0.2374831398536387,0.0004511679197887
9084778,0,False,0.59224443,6.5,0.74,0.0805851723282916,33.16583316663333 d,0.0003621203759138,2.4766311930876768,0.0010866261207163
11188249,0,False,2.755038,0.9,1.026,0.008047642040882,2.755951190238048 d,3.0455699267224806e-06,0.1404438456243724,0.00016368439033
4381282,0,False,0.497585,1.03,0.78,0.0121147965184662,367.35527105421085 d,2.0042063905998595e-05,1.0954777356581709,0.0005898574203379
10544677,0,False,19.7357,1.6,1.07,0.0137185972734287,39.47129425885177 d,8.113486856135051e-06,0.9282185447436712,0.0003016361248298
4570931,0,False,1.5449259,1.9,1.25,0.0139449541284403,309.88777755551115 d,1.6584279460873569e-06,1.7700110786647516,0.0001739215089472
11761199,0,False,213.616643,67.0,0.92,0.668129238133227,305.0190038007602 d,3.175594185038108e-05,1.292396400907497,0.0006046653568965
3119256,0,False,4.142435,1.87,2.12,0.0080924355201661,29.733746749349873 d,1.4737359461699831e-05,0.7371311315688959,0.0002206670491005
7097534,0,False,2.213936,0.93,0.98,0.0087062347874929,287.53930786157235 d,6.286156081470453e-06,1.6129448539183064,0.0002538384615363
5640511,0,False,0.636244,1.89,2.06,0.0084172085151866,348.0398079615923 d,2.781807827294094e-06,1.8618572713906028,0.0001320803652765
5876368,0,False,0.52542651,1.62,0.88,0.0168890742285237,3.1550310062012406 d,8.741107043710652e-06,0.1605337490372654,0.0003314464623903
10812504,0,False,4.42968,0.9,0.522,0.0158177791838025,35.71994398879776 d,0.0010614336953585,0.8592200475041684,0.0019413094224128
3859363,0,False,1.5685982,1.85,1.04,0.0163196894848271,357.29845969193843 d,4.291154244305244e-05,3.4241863231086227,0.000541096429166
9899355,0,False,1.332567,2.8,0.78,0.0329334274288402,23.986997399479897 d,0.0001059784312546,1.1702795635206198,0.0006611994582391
9899505,0,False,1.3325576,2.6,0.85,0.0280626011872639,23.986997399479897 d,0.000126047321567,1.2484255534206457,0.0006647810276075
11709423,0,False,0.38446929,3.0,0.88,0.0312760633861551,34.60252050410082 d,1.950730673033877e-05,1.157890808011882,0.0006069214717942
9366886,0,False,0.6335112,0.77,0.571,0.0123716640691527,9.6999399879976 d,0.0105362029214076,0.7581958089927382,0.003307906900049
2576197,0,False,2.217029,3.5,1.1,0.0291909924937447,24.38607721544309 d,2.9374733604804647e-05,1.0139309799944811,0.0004575222821621
7124026,0,False,15.74616,1.34,0.97,0.0126737917336612,369.3506701340268 d,1.2608604453966252e-05,2.439542509632377,0.0002100895744739
4851464,0,False,5.54825343,17.8,0.82,0.1991496979189975,5.549509901980397 d,0.003210173849659,0.9515301085587644,0.0014456554886814
10341917,0,False,0.9337306,1.54,0.69,0.0204760005318441,289.5347069413883 d,0.0004482106801357,2.3074814430056634,0.0013601825065134
4075015,0,False,1.114304,1.28,0.86,0.01365478984425,321.78035607121427 d,1.7575739881777143e-05,1.2517512791855747,0.0005920573475836
6233573,0,False,0.5874671,55.8,2.95,0.1735344425439278,356.8195639127826 d,2.892524820778199e-05,2.37686021668629,0.0003719923798109
8937021,0,False,5.663616,3.5,0.69,0.0465363648451003,146.26505301060214 d,5.446334965783716e-05,1.1816726774616546,0.0006357572530265
3964562,0,False,3.0124773,21.0,1.95,0.0988002822865208,23.667733546709343 d,2.2193017864826707e-06,0.5175446834504892,0.0001232431960571
9110357,0,False,0.8952779,127.0,3.6,0.3236493374108052,6.267853570714143 d,1.5371714154745783e-05,0.535284847696099,0.0002344505690305
2445154,0,False,8.41206,1.63,0.602,0.0248407449175531,381.7221444288858 d,6.613756237583807e-05,2.520213358420029,0.0006153474935154
11074835,0,False,9.49361,3.02,3.04,0.0091139546112988,36.198839767953594 d,2.2803664764415678e-06,0.5163536076944059,0.0001824267606872
4285107,0,False,2.2430251,1.47,0.79,0.0170711880153292,11.216443288657732 d,9.9738292407275e-06,0.615674623659411,0.000235360135738
9159242,0,False,3.044629,1.11,1.35,0.0075433231396534,367.5947189437888 d,8.99290945249313e-06,1.7940000412282218,0.0002400251735182
9529744,0,False,2.40456,2.2,1.12,0.0180209698558322,9.620124024804962 d,2.673417147315832e-05,0.918733325747416,0.0001894464787953
9655129,0,False,2.7439952,20.0,0.88,0.2085070892410342,2.755951190238048 d,1.2292607441451555,0.4267630707712863,0.0338027232343274
9053112,0,False,1.2748374,4.27,2.78,0.0140914791102897,200.38027605521106 d,5.236793256695671e-05,1.8794334524287144,0.0004585758747689
8607720,0,False,3.9978,3.07,3.43,0.0082114103832883,261.8385677135427 d,4.497330800866618e-06,1.2693554864891097,0.0002184319782862
4060815,0,False,4.28553,1.97,2.78,0.0065012210415154,371.4258851770354 d,1.6560258733276462e-06,1.3412911996635035,0.0001588049558975
10676923,0,False,1.0310952,2.0,1.11,0.0165302917596495,197.9857971594319 d,9.28725842446256e-06,1.0112269532759155,0.0004082224428055
5356593,0,False,45.9778722,35.8,2.33,0.1409615308894751,8.742148429685937 d,0.0018298510553636,0.9197252270838474,0.001090519465434
8620565,0,False,0.7820455,24.0,1.01,0.2180034517213189,28.935587117423488 d,0.0074187169387801,2.4635690888462327,0.0043533120293412
3345675,0,False,120.002521,36.0,0.557,0.5929537331378781,387.4688937787558 d,3.0438605372818503e-05,1.127087929415964,0.0007065354507837
4664046,0,False,1.1297578,0.96,0.77,0.0114381031812224,11.056811362272455 d,0.0038272040914953,0.7852233865294577,0.0023097468924665
10287248,0,False,4.72225588,19.56,0.653,0.2748078733298677,5.948589717943589 d,0.0333689946720222,0.5144300252204389,0.007798179591975
4945877,0,False,1.339665,1.18,2.1,0.0051550895587592,14.010002000400082 d,6.608168698404132e-05,1.0011544875566285,0.000241546217268
7815931,0,False,1.8685565,1.9,1.03,0.0169234880199519,378.60932186437293 d,2.2083932510431217e-05,2.351206591549304,0.000412300141535
10485179,0,False,0.4452747,1.11,0.76,0.0133993239980685,5.788957791558312 d,5.797511557756323e-06,0.3987478454394779,0.0002854473018706
8256049,0,False,16.371917,20.5,0.549,0.3425744890626827,13.850370074014805 d,0.0010952727448067,0.7221113558020045,0.0013191777893208
11913013,0,False,3.747802,12.4,1.0,0.1137614678899082,41.22724544908982 d,0.0016945103120818,1.167592111865535,0.0040308834237592
5649215,0,False,2.4467361,18.0,0.85,0.1942795466810577,24.465893178635728 d,8.595125876719413e-05,1.4353106474388595,0.0004821120513507
4761060,0,False,13.379424,3.4,1.8,0.0173292558613659,13.45129025805161 d,0.00013059998148,1.3464734986950064,0.0002758028553982
5181817,0,False,4.3504333,1.47,0.93,0.014501331754957,397.4458891778356 d,0.0001017855621919,3.0747876614458955,0.0005394200664223
6422367,0,False,4.331346,1.61,0.88,0.0167848206839032,8.6623324664933 d,7.594093858677819e-06,0.443020276033792,0.0003674955323541
9156585,0,False,22.324224,3.8,0.91,0.0383103135396713,18.240248049609924 d,6.631671905605978e-05,0.411239165288346,0.0006702084900861
9850893,0,False,8.48152,1.4,0.83,0.0154747430087321,364.96079215843173 d,0.0001659020081417,2.23352881841222,0.0008196560741363
10485069,0,False,0.4452773,1.33,0.99,0.0123250857195811,263.03580716143233 d,3.895986924735579e-06,0.6323752627850849,0.0004349409091448
6531491,0,False,14.324336,3.8,0.94,0.037087643958618,14.329265853170636 d,7.537792636701952e-05,0.566760506039677,0.0005083696199347
12885212,0,False,2.0575069,1.36,0.662,0.0188475290335097,95.90118023604721 d,2.4376235129546467e-05,1.0099578531525577,0.000687914360523
5513866,0,False,0.755112,1.4,1.008,0.0127420998980632,9.061412282456493 d,7.3270446883005135e-06,0.8053846926923884,0.0002037870568241
5306720,0,False,27.36431,41.0,0.83,0.4531889023985851,82.09301860372075 d,9.753999283560944e-05,2.7727560540745286,0.0006247956784515
3542588,0,False,3.471412,1.1,1.07,0.0094315356254822,331.6775355071014 d,6.558231107759415e-06,2.087282595548108,0.0002017024830268
7840044,0,False,13.542027,1.7,1.01,0.0154419111635934,352.1104220844169 d,7.770818026147949e-06,2.626385411725315,0.0002740496694079
9166870,0,False,3.8556,3.0,0.88,0.0312760633861551,19.277855571114223 d,0.0001940615511306,1.5201346212751885,0.0007070222122564
10686814,0,False,2.618399,0.89,0.551,0.0148187615511413,32.92638527705542 d,0.0010852721427246,1.0385532302324143,0.001600089560284
8179973,0,False,2.497052,2.06,2.74,0.0068974753900756,309.88777755551115 d,1.754341418021245e-06,1.276412907069429,0.0001490029963691
6863839,0,False,1.9263586,1.3,0.99,0.0120470762672597,7.704540908181637 d,7.979104602212504e-06,0.3617434535295285,0.0002664279706959
8703884,0,False,14.17098,4.8,0.82,0.0537032893264712,14.169633926785359 d,0.0002098434689123,1.7586880402318712,0.0005142984714143
11673674,0,False,4.6187664,8.1,1.08,0.0688073394495412,50.80516103220644 d,0.0002990859171284,3.847988146673509,0.000638795219
8180063,0,False,5.79506,4.87,0.91,0.0490976912995261,81.13522704540908 d,5.565310370932914e-05,2.7582598363802315,0.000433089062171
5443775,0,False,3.3076711,1.7,1.07,0.014576009603018,26.461292258451692 d,4.654835952387728e-06,2.092637898073543,0.0001241176540617
10216045,0,False,16.88954693,0.23,0.79,0.00267100220648,21.432886577315465 d,0.0007120805199158,0.6755799383560952,0.0014554638811777
3858824,0,False,25.95365,8.0,0.72,0.1019367991845056,12.97239447889578 d,0.0003064990268843,0.8766719196713928,0.0006258980016254
8687088,0,False,0.9050391,0.62,1.093,0.0052040927671504,11.216443288657732 d,4.049682902502181e-06,0.5155387413103041,0.0001018793521408
6205468,0,False,3.7228769,5.9,0.89,0.0608184723224409,14.887977595519105 d,0.0033842788441499,1.7232778822282917,0.0010383416191191
8501062,0,False,24.4021,0.62,0.89,0.0063910937016802,295.84016803360674 d,1.710588418270549e-05,2.560875097716912,0.0002655116029057
10031707,0,False,8.589686,0.55,0.27,0.018688413183826,276.20544108821764 d,0.006821530650454,2.672106203673698,0.0044382967139728
6185711,0,False,11.702194,2.2,0.88,0.0229357798165137,229.19383876775356 d,7.906074038197048e-06,1.7621351300746604,0.0002303141444577
10275805,0,False,112.6437,3.7,0.88,0.0385738115095913,225.28285657131428 d,4.4596201876704296e-05,2.3632995307150653,0.000609411910153
3547091,0,False,3.3055785,22.0,0.82,0.2461400760796599,3.234846969393879 d,0.2423960000972302,0.4288420156140473,0.0163227917845103
7380829,0,False,3.174582,1.7,1.03,0.015142068228378,6.347669533906782 d,9.034865942318294e-05,0.6117103700561394,0.0003234074902126
5649325,0,False,195.6115,12.1,2.27,0.0489027199612011,195.59131826365274 d,7.621520664249123e-06,2.80086975778097,0.0001862725610694
8453211,0,False,5.7767407,33.0,1.05,0.2883355176933158,23.109021804360875 d,4.692943724992087e-05,1.4156315409890077,0.0003170257088902
2697169,0,False,14.71266,1.11,0.94,0.0108334959984384,11.775155031006202 d,6.851677787045466e-05,0.3577551578067443,0.0006719884100169
3130548,0,False,0.8788532,2.0,0.96,0.0191131498470948,333.27385477095424 d,8.137701073173209e-05,3.4035901388580494,0.0005587561940945
7436215,0,False,25.58546721,0.5,0.7,0.0065530799475753,346.52330466093224 d,1.6633686346697922e-05,1.4422329831335037,0.0004617885885445
3337432,0,False,2.976023,0.93,1.003,0.0085065903207807,295.7603520704141 d,4.431806878585264e-06,1.2022344149313058,0.0002270088428367
4180401,0,False,15.412528,2.0,0.72,0.0254841997961264,19.118223644728946 d,0.0138527746365669,0.979979191643263,0.0050217318187783
5608566,0,False,4.3969343,14.9,1.17,0.1168352544499333,24.785157031406282 d,0.0055003177186589,0.9516977741216448,0.002977484772101
6692833,0,False,10.80491,1.63,0.96,0.0155772171253822,43.22264452890578 d,5.356492198366625e-06,0.6558247234692437,0.0002594577152034
6301035,0,False,11.990972,17.0,1.14,0.1368099146949943,23.986997399479897 d,5.519950034468409e-05,1.038008353759074,0.0003708545281056
3098184,0,False,15.23928,13.2,0.79,0.1532923005458135,91.43148629725945 d,0.0002431221695564,3.0655175420916048,0.0007848448817583
8046659,0,False,31.569127,17.1,0.99,0.158465387823186,31.569513902780557 d,2.872801324742536e-05,2.417479422664265,0.0003982072503534
6891543,0,False,1.7525598,2.9,0.95,0.0280057943022694,8.023804760952192 d,0.006147931640836,0.7277063440658855,0.0024084107480114
2581191,0,False,1.9904434,1.22,1.02,0.0109731966180967,200.0610122024405 d,5.252151488603852e-05,1.6837785504690794,0.0005037583051791
4847782,0,False,30.95978,5.9,0.66,0.0820127884348067,308.85017003400685 d,1.1584156419785278e-05,2.453799322168126,0.0004004078114119
3348082,0,False,3.982164,2.1,1.02,0.0188882892606583,23.268653730746152 d,2.1833908301231923e-05,0.6005561130624751,0.0004739502582328
5217891,0,False,161.2287,2.6,0.79,0.0301939379862965,161.27045409081816 d,7.932883755705124e-05,1.4397947845667676,0.0006632165006831
8625821,0,False,45.39692,3.0,0.85,0.0323799244468429,90.79295859171835 d,3.5558573339830765e-05,2.204074602796434,0.000361536259364
9277210,0,False,4.94440412,0.67,1.396,0.0044031439762361,9.939387877575516 d,3.2143238531443195e-06,0.5092174841514774,0.0001266753942594
9301506,0,False,0.3026108,1.22,0.82,0.0136495860371447,362.80576115223045 d,6.720884090662535e-05,2.2357543038436503,0.0006198050424799
3952651,0,False,32.90465,18.4,0.829,0.2036276712298447,65.81056211242249 d,1.1801628014845334e-05,0.9950447623403904,0.0004082961848718
6780158,0,False,2.464183,2.86,2.1,0.0124945391000436,14.64852970594119 d,8.740997385980993e-07,0.185348800833799,0.000149004164209
2306756,0,False,386.60243,62.0,1.47,0.3869437683330213,370.7873574714943 d,1.0896434302240249e-06,1.5590363849405169,0.000107908482878
6468337,0,False,0.9598524,0.74,0.972,0.006984558462642,7.385277055411082 d,0.0001483694674813,0.4245091852442868,0.0006103641826814
11909839,0,False,10.4059559,12.1,1.01,0.1099100735761649,167.5759151830366 d,4.624733894562012e-05,1.1966346725456152,0.0006497571606743
4144231,0,False,22.913343,36.0,0.91,0.3629398124810969,11.455891178235648 d,4.17326897175817e-05,0.6023088303059803,0.000546623870705
6525249,0,False,1.7103257,1.8,0.95,0.0173829068083051,266.7871574314863 d,6.852163236363122e-05,1.2960272844239902,0.0007475466086831
6185496,0,False,0.474627,1.24,0.68,0.0167296276308688,307.41348269653935 d,0.000172576406803,2.476576369378135,0.0008902762953322
10661771,0,False,1.2313643,4.9,1.0,0.0449541284403669,24.625525105021005 d,9.316445524549511e-05,1.3485363605996907,0.0004945047299138
9048161,0,False,8.6678241,18.1,2.09,0.0794521750581625,52.00240048009602 d,4.637951961645713e-06,1.952200434784588,0.0001529808416882
9030447,0,False,0.5666931,1.44,1.35,0.0097859327217125,8.183436687337469 d,0.000389557817974,0.7435814745808083,0.0005934554507665
5717567,0,False,1.2876248,0.93,1.12,0.0076179554390563,184.0978195639128 d,1.4956585338394268e-06,1.935251488274522,9.02777603795148e-05
6462874,0,False,22.342931,3.08,0.566,0.0499238175511395,246.91298259651933 d,0.0015163510405543,3.637828906270312,0.0021408567222792
10616415,0,False,1.1206414,30.0,3.2,0.0860091743119266,13.45129025805161 d,7.13312030117469e-06,0.3093478182450631,0.0002764261213356
7369865,0,False,42.26276,12.2,3.55,0.0315286212688977,42.26485297059412 d,2.5609735928876458e-05,1.689965021937064,0.0002711096141688
6032981,0,False,3.32303,18.5,16.61,0.0102182282144612,363.4442888577716 d,4.4660246781805646e-05,1.930799408159795,0.0005728975566375
2309585,0,False,1.8385144,20.0,0.89,0.206164312957427,1.7981596319263853 d,0.0016340587293058,0.4447237396585935,0.001051151481685
5478055,0,False,15.852281,3.5,1.16,0.0276811135716545,288.57691538307665 d,0.0001717614896067,2.7925259298913034,0.0007075210187995
6752502,0,False,4.305218,6.36,0.668,0.087348239301214,34.44288857771554 d,0.0017306370312378,3.183692089153889,0.0017307506763768
9025922,0,False,11.320258,18.9,0.893,0.1941707675395789,33.963992798559715 d,0.0002308203136543,1.9163095285553329,0.0007755560840492
3851130,0,False,2.6979068,1.4,1.28,0.0100344036697247,10.178835767153432 d,0.0100596565373368,0.5627115680029402,0.0044567021570771
8227661,0,False,0.9268482,0.57,0.27,0.019367991845056,376.9331866373275 d,4.4469784884046913e-05,1.4557056408749274,0.0007531094330415
7257363,0,False,5.233516,1.47,0.736,0.0183236936577582,371.5855171034207 d,2.786545473242576e-05,1.9878077964146723,0.000653757532211
7975727,0,False,22.41833,10.8,0.88,0.1125938281901584,89.67553510702142 d,1.4174331673399418e-05,1.9413801309073848,0.0002503600846482
3836453,0,False,1.540391,1.48,0.724,0.0187541183030057,17.202640528105622 d,0.0011745456212411,0.6479316556599696,0.0016879127845298
6862328,0,False,119.02088,6.9,0.86,0.0736078515041604,329.44268853770757 d,5.729048223493317e-05,2.1569943429295315,0.000573028996793
8258171,0,False,23.627228,3.5,2.82,0.011386557355716,8.6623324664933 d,7.002885419259589e-06,0.5588973263039004,0.0001111853834775
3230753,0,False,17.73347,1.17,0.78,0.0137614678899082,283.0696139227846 d,2.1335586838159435e-05,1.6228856432928247,0.000372122941273
4079535,0,False,17.727244,15.1,0.95,0.1458232737807822,106.35707141428287 d,4.8843209239541424e-05,1.8451227271970536,0.0005524944356974
9728465,0,False,7.353871,1.67,1.48,0.0103520952144805,247.7111422284457 d,9.435723326659037e-06,2.140201536348881,0.0002050382504923
2437505,0,False,21.476429,8.51,0.27,0.2891607203533808,10.737547509501901 d,0.042698101891304,0.3907671019235098,0.0300577151165103
12459725,0,False,14.17987,2.1,0.87,0.0221448908573236,354.50490098019606 d,1.8445139045835037e-05,1.6264575183432828,0.0006817931174662
5648449,0,False,4.3488698,0.62,0.27,0.0210669384981311,254.89457891578317 d,0.0148712451263035,2.0586160215084157,0.006909627708508
11044770,0,False,15.608584,5.3,2.2,0.0221017514595496,8.981596319263854 d,3.8400174299571885e-05,0.6744764840753256,0.0002429583148618
5108214,0,False,2.119128,1.35,1.91,0.0064844613093808,263.8339667933587 d,1.264499408488409e-06,1.49730188037406,9.57662291985594e-05
4077901,0,False,12.10932,0.93,0.83,0.0102796507129435,18.160432086417284 d,1.7618243059072826e-06,0.4055115684677042,0.0001388788202608
7051984,0,False,0.3390709,1.43,2.08,0.0063073394495412,355.14342868573715 d,9.661895985273568e-05,2.449510530220393,0.0005792035958623
11495766,0,False,4.175069,0.53,0.89,0.0054633542933718,241.40568113622726 d,3.3159647234686063e-06,1.7635619951489307,0.0001675029350679
3446451,0,False,0.64234826,2.7,1.57,0.0157774791094489,359.45349069813966 d,2.297228502361525e-06,1.6718198001033588,0.0001295133668606
5695904,0,False,0.42385469,0.88,0.501,0.0161145598710835,268.2238447689538 d,5.488169117664824e-05,1.6557802807885318,0.0005824853820747
8129042,0,False,54.3297,2.7,1.51,0.0164043988091621,239.96899379875978 d,3.812912457222903e-05,1.6469402161655942,0.0004860624813485
5475641,0,False,1.0698442,1.8,0.72,0.0229357798165137,9.460492098419685 d,0.1290892911334654,0.841940833491746,0.0103423677147832
3557493,0,False,0.3937265,27.9,1.04,0.2461185603387438,381.7221444288858 d,0.0001129184490973,2.664216417361507,0.0006647551364676
8509361,0,False,6.099,2.9,2.06,0.0129152934889106,153.4484896979396 d,1.3706718142969415e-05,1.6801406502778562,0.0002765248968422
10934313,0,False,1.926891,1.36,1.07,0.0116608076824144,240.6873374674935 d,1.56788639491248e-05,1.4235546385932576,0.0003973608856723
10480921,0,False,2.0374475,1.19,1.07,0.0102032067221126,2.037607521504301 d,1.5241397835173711e-05,0.3244935060305529,0.0002761220500168
5302643,0,False,69.20094,35.0,1.34,0.2396275503217855,34.60252050410082 d,8.421154414336064e-05,0.9059563209505954,0.0007272398875813
3327993,0,False,2.115547,1.65,0.88,0.0172018348623853,10.577915583116624 d,8.124730795341017e-05,0.4680545498353322,0.0007839157344328
8892721,0,False,61.49075,5.6,0.76,0.0676001931434089,61.500500100020005 d,0.0007839202429783,2.115038270400212,0.0011208064091814
5015913,0,False,1.17996964,23.3,2.75,0.0777314428690575,18.878775755151032 d,2.043266583680888e-05,1.9478504644209769,0.0001997284900481
6470917,0,False,1.5060072,1.28,1.02,0.0115128620255441,378.92858571714345 d,1.7287769752705796e-05,1.5570778023530338,0.0004389937218953
7336093,0,False,4.4040248,0.45,0.602,0.0068578743637416,380.2056411282257 d,8.440169820821736e-06,1.0414494950966524,0.0003964923197586
7593110,0,False,3.54938827,33.0,0.95,0.318686624818928,8.183436687337469 d,0.1927437598476293,0.5865452506940507,0.0183352139334624
4858610,0,False,2.722851,1.05,0.82,0.0117475945401655,343.09121824364877 d,2.4376867731425693e-05,1.7602059525553426,0.0004707727198454
10259031,0,False,7.0611441,10.8,0.87,0.1138880101233787,98.85437087417485 d,4.089639956197696e-05,2.0760004790351707,0.0005532663300829
7461307,0,False,0.7735942,0.77,0.89,0.0079373260488609,380.36527305461095 d,5.897050498863283e-06,1.5089156114681463,0.0002720310321917
12062667,0,False,2.929296,2.9,1.37,0.0194200763409897,320.8225645129026 d,5.166169903388674e-05,2.493866016872139,0.0003817453866877
8847111,0,False,0.57588448,2.12,0.99,0.0196460012973774,27.419083816763354 d,0.0001123330619153,0.6616136146852146,0.0006483455445678
8323753,0,False,6.714263,2.6,1.27,0.0187820559127356,26.860372074414887 d,5.214789315022552e-06,0.6705778960804342,0.0001924850396355
2014991,0,False,6.496807,2.5,2.0,0.0114678899082568,3.9531906381276256 d,0.0001254840137932,0.5236706779263626,0.0003363177904882
5288570,0,False,1.728532,1.35,0.875,0.0141546526867627,371.1066213242649 d,2.646534414936567e-05,1.5809016871140793,0.000474662564189
8244190,0,False,1.0920693,1.2,0.82,0.0134258223316178,367.0360072014403 d,3.352509588138457e-05,2.85658865384756,0.0003354987258827
3228824,0,False,0.7309384,1.73,0.73,0.0217418625109966,4.751350270054012 d,4.2222432493891954e-05,0.3773622778039932,0.0007162245794708
5283542,0,False,5.975807,3.4,0.97,0.0321573820107821,23.90718143628726 d,3.542393374367047e-05,0.6728232209578795,0.0005212561330029
8197560,0,False,1.0242555,3.7,0.81,0.0419073507758523,9.22104420884177 d,0.0001110112516836,0.229296550557137,0.0018191798583913
10407221,0,False,0.9337378,1.23,0.636,0.0177427730656049,7.465093018603722 d,0.0071811869659183,0.7041569071266017,0.0026248973079088
9777251,0,False,1.332557,1.3,1.13,0.0105545181456523,7.943988797759553 d,0.0012195228865295,0.5626980877041099,0.0014656470341275
4913000,0,False,4.4425176,4.9,1.22,0.0368476462625958,363.2846569313863 d,4.411495977873084e-06,2.6340206255157983,0.0001319858398379
11955499,0,False,9.041798,2.2,0.7,0.0288335517693315,18.080616123224647 d,1.6662393023319484e-05,0.5414974771638402,0.0004115532041456
12366681,0,False,13.33387,0.47,1.99,0.0021667972891982,133.25505101020204 d,1.5076024531024576e-06,1.2435119202352822,9.013694654669532e-05
4951249,0,False,4.523439,1.7,1.01,0.0154419111635934,357.5379075815163 d,1.2359509874119518e-05,1.052892014789417,0.0004794528705227
10341913,0,False,0.9337554,1.7,1.2,0.0129969418960244,26.14202840568114 d,4.826827915550898e-06,0.894587032313885,0.0001565816105843
7377033,0,False,1.9568102,18.0,0.79,0.2090349552897456,11.775155031006202 d,0.2904588275884837,1.088501253157512,0.0132398212358808
3858949,0,False,25.95241,3.1,0.75,0.037920489296636,77.86277255451091 d,8.433588034222888e-05,1.973530974037512,0.0004104976550632
5816811,0,False,2.2277177,9.2,0.95,0.0888459681313375,35.64012802560512 d,8.057129974405049e-05,1.7822622646521156,0.0004400306469273
7107561,0,False,0.8125887,1.01,0.98,0.009455158210073,302.14562912582517 d,1.2559224831264191e-05,1.8640958838009207,0.0002414445047406
9959589,0,False,1.332567,1.32,0.97,0.0124846306630095,23.986997399479897 d,9.876621772003626e-06,0.4069369650119313,0.000550229608416
3228959,0,False,0.7309,124.0,0.91,1.2501260207682223,11.695339067813563 d,1.4091385547404796e-05,0.4080839621219958,0.0005517024641122
